t_ms,label,f1,f2,f3,f4,f5,ax,ay,az,gx,gy,gz
19326,2,1347,1001,3,0,1,9.05,14.95,0.53,-1.08,0.24,1.65
19346,2,1370,1992,2,5,0,8.68,13.46,1.02,-1.80,0.76,1.95
19366,2,1369,2544,0,1,3,7.32,13.30,1.70,-2.12,0.74,2.26
19386,2,1365,2902,9,0,2,7.52,12.90,0.53,-2.31,0.70,2.65
19406,2,1404,2948,0,2,0,5.40,11.42,1.54,-2.34,0.22,2.97
19426,2,1442,2990,5,2,5,5.66,11.30,0.86,-2.47,0.15,3.19
19446,2,1432,3001,1,3,888,5.45,9.95,0.40,-2.42,-0.09,3.38
19466,2,1451,3004,210,0,1337,4.78,8.05,1.03,-2.55,0.02,3.56
19486,2,1449,3004,690,3,1637,4.02,6.44,1.44,-2.65,-0.07,3.59
19506,2,1444,3003,838,5,1747,4.16,4.57,1.12,-2.73,-0.35,3.45
19526,2,1473,3007,1055,4,2205,3.44,3.94,1.96,-2.65,-0.57,3.31
19546,2,1709,3014,985,6,2322,3.49,1.58,1.63,-2.91,-0.89,3.05
19566,2,1812,3010,1151,9,2430,3.85,-1.35,1.26,-2.72,-0.87,3.00
19586,2,1501,3005,1519,505,2522,3.15,-2.01,1.46,-2.65,-0.49,2.50
19606,2,1458,3004,1831,722,2566,1.59,-2.53,1.10,-3.95,-1.15,1.45
19626,2,1495,3024,1846,905,2627,2.98,-4.74,0.33,-4.37,-1.47,-0.52
19646,2,1506,3031,1897,1131,2588,4.33,-6.50,-0.68,-2.64,0.31,-1.89
19666,2,1506,3039,1942,1278,2614,3.28,-5.57,-0.19,-0.15,0.69,-2.49
19686,2,1498,3039,1949,1314,2611,3.43,-3.62,-0.41,1.27,0.10,-3.03
19706,2,1482,3029,1956,1320,2608,3.42,-1.20,0.52,2.02,-0.38,-3.49
19726,2,1478,3029,1955,1321,2636,2.44,1.16,1.70,2.57,-0.18,-4.01
19746,2,1444,3031,1869,1330,2658,2.45,4.24,1.14,2.99,-0.31,-4.37
19766,2,1482,3029,1838,1373,2635,3.49,8.55,0.82,3.53,-0.78,-4.37
19786,2,1453,3028,1791,1230,2646,6.70,14.84,-0.34,3.87,-1.03,-3.83
19806,2,1430,3021,1722,1268,2666,4.27,18.26,1.02,3.12,-0.56,-2.69
19826,2,1445,3021,1745,1275,2697,7.28,18.07,-6.55,1.17,0.03,-1.68
19846,2,1441,3018,1757,1177,2682,7.41,16.11,-2.59,-0.39,-0.62,-1.04
19866,2,1443,3012,1776,1083,2684,8.20,14.37,-2.16,-0.11,0.34,-0.54
19886,2,1442,3011,1803,1044,2685,7.88,12.44,-2.24,-0.08,0.24,-0.20
19906,2,1445,2996,1828,941,2702,7.85,11.01,-1.91,0.24,0.07,0.07
19926,2,1446,2990,1855,861,2711,7.54,10.43,-1.99,0.59,-0.04,0.25
19946,2,1449,2979,2000,1046,2720,7.22,10.38,-2.08,0.81,0.17,0.33
19966,2,1531,2964,2104,1115,2701,7.18,10.69,-2.55,0.85,0.62,0.44
19986,2,1561,2959,2195,1127,2664,7.22,10.91,-3.10,0.90,1.21,0.55
20006,2,1632,2924,2208,1152,2668,6.96,10.68,-3.34,0.89,1.83,0.64
20026,2,1699,2833,2207,1199,2676,6.96,10.25,-4.02,1.15,2.39,0.82
20046,2,1705,2692,2212,1239,2686,6.80,9.73,-3.80,1.65,2.68,1.15
20066,2,1634,2529,2164,1163,2689,6.71,9.64,-3.87,2.25,3.06,1.12
20086,2,1578,1839,2126,1204,2713,6.53,9.21,-4.48,2.56,3.25,1.09
20106,2,1757,1018,1999,1364,2761,6.54,8.77,-1.99,2.57,3.49,1.08
20126,2,1572,4,2172,1370,2799,5.72,6.82,-1.98,3.14,3.58,1.27
20146,2,1630,0,2164,1444,2805,5.19,6.37,-1.46,3.51,4.37,1.12
20166,2,1598,0,2059,1591,2810,3.79,6.54,-0.47,3.53,4.37,0.86
20186,2,1343,3,2218,1641,2829,4.29,7.11,0.77,3.59,4.37,0.96
20206,2,1306,0,2231,1775,2830,5.33,7.65,0.22,3.47,4.37,1.07
20226,2,1266,5,2249,1862,2785,6.24,7.32,1.85,2.96,4.37,1.15
20246,2,1065,0,2218,1877,2756,4.39,6.13,4.19,2.61,4.01,0.80
20266,2,942,5,2211,2026,2762,3.46,5.88,5.14,2.47,3.10,0.62
20286,2,782,1,2199,2067,2820,4.03,7.29,5.63,2.62,2.45,0.69
20306,2,558,0,2148,2075,2820,3.13,6.93,6.56,2.27,2.11,0.55
20326,2,1099,1,2081,2116,2842,3.51,7.38,6.73,1.40,1.96,0.23
20346,2,1110,0,1906,2119,2855,4.09,7.00,5.80,0.60,1.48,0.04
20366,2,1156,4,2483,2279,2864,4.24,7.28,5.56,0.26,1.08,-0.12
20386,2,1291,0,2639,2682,2875,2.81,7.69,7.83,-0.17,0.22,-0.10
20406,2,1423,0,2703,2751,2885,2.72,8.20,7.85,-0.26,-0.61,0.13
20426,2,1582,6,2715,2847,2886,4.64,7.78,5.15,-0.23,-0.55,0.16
20446,2,1658,918,2705,2821,2897,5.56,7.17,3.68,-0.27,-0.31,-0.06
20466,2,1654,1349,2676,2807,2897,6.74,7.18,2.61,-0.31,-0.13,-0.20
20486,2,1634,1020,2630,2722,2897,6.93,6.79,2.25,-0.33,-0.30,-0.11
20506,2,1612,1780,2619,2580,2893,7.33,5.89,1.65,-0.28,-0.52,0.03
