t_ms,label,f1,f2,f3,f4,f5,ax,ay,az,gx,gy,gz
10234,1,1261,1,0,433,0,4.81,14.92,-2.99,0.58,3.95,1.64
10254,1,1277,0,0,731,4,3.72,13.54,-2.62,-0.21,4.37,1.81
10274,1,1296,0,295,954,5,3.05,11.02,-2.36,-0.41,4.37,1.93
10294,1,1301,3,332,1342,1,3.05,9.97,-1.44,-0.37,4.37,2.22
10314,1,1303,2,621,1711,0,2.31,7.39,-0.99,-0.16,4.37,2.28
10334,1,1308,4,1346,1978,0,2.05,6.42,-0.75,0.09,4.37,2.41
10354,1,1323,6,1748,2089,11,1.34,5.59,-0.22,0.28,4.10,2.39
10374,1,1327,2,1794,2219,1,1.24,4.96,1.16,0.30,3.59,2.20
10394,1,1325,0,1738,2259,68,1.30,4.24,0.91,0.22,3.20,1.94
10414,1,1322,1,1841,2326,69,1.64,5.13,0.87,0.41,3.01,1.59
10434,1,1321,16,2122,2511,68,1.42,5.22,1.85,0.34,2.75,1.23
10454,1,1354,1,2145,2533,73,1.44,4.77,2.80,-0.10,2.85,0.98
10474,1,1330,1,2185,2593,79,1.42,3.82,2.40,-0.14,2.96,0.85
10494,1,1315,2,2359,2698,164,1.41,4.60,2.58,0.27,2.55,0.73
10514,1,1143,2,2212,2597,808,-2.20,5.12,6.80,0.74,1.41,0.42
10534,1,1330,4,2064,2398,844,-0.26,7.05,6.42,-0.96,-1.54,-0.37
10554,1,1304,1,2059,2501,885,2.45,5.67,4.93,-1.01,-1.47,-0.48
10574,1,1328,0,2046,2526,841,3.72,7.54,2.80,0.31,-0.40,-0.12
10594,1,1331,1,2060,2523,870,4.72,9.19,2.66,0.32,-0.57,0.08
10614,1,1338,1,2138,2498,869,5.06,8.99,3.34,0.38,-0.50,0.24
10634,1,1335,5,2106,2534,148,5.10,8.50,3.77,0.14,-0.69,0.21
10654,1,1331,0,2170,2586,144,4.66,8.09,4.03,-0.13,-0.67,0.10
10674,1,1317,0,2216,2620,150,4.97,8.46,3.98,-0.12,-0.72,-0.04
10694,1,1318,2,2247,2708,112,4.95,8.38,3.71,-0.15,-0.62,-0.11
10714,1,1331,0,2265,2746,100,5.84,8.47,3.06,-0.14,-0.44,-0.06
10734,1,1202,2,2272,2736,1,5.98,7.92,3.00,-0.17,-0.63,-0.08
10754,1,1304,0,2245,2679,1,6.58,7.62,2.27,-0.12,-0.64,-0.06
10774,1,1292,0,2247,2657,0,6.80,7.66,2.37,-0.08,-0.69,-0.16
10794,1,1276,4,2230,2631,0,7.24,7.84,2.27,-0.24,-0.70,-0.27
10814,1,1235,0,2253,2616,9,7.50,8.08,2.42,-0.40,-0.69,-0.42
10834,1,1231,0,2232,2533,2,6.93,6.68,2.60,-0.78,-0.72,-0.55
10854,1,1166,0,2093,2401,1,7.36,6.38,2.20,-0.64,-0.72,-0.55
10874,1,1126,3,2001,2371,0,6.84,6.17,2.46,-0.47,-0.91,-0.52
10894,1,1139,1,1782,2199,12,6.74,6.45,2.92,-0.45,-1.08,-0.54
10914,1,1250,2,1470,2014,3,6.25,6.59,3.14,-0.16,-0.87,-0.54
10934,1,1169,0,1274,1993,7,5.48,6.46,3.73,-0.42,-0.70,-0.54
10954,1,1245,3,964,1914,5,3.05,8.21,9.35,-0.05,-1.09,0.01
10974,1,1272,0,837,1724,0,4.70,5.97,3.75,0.42,-0.65,-0.13
10994,1,1307,8,799,1697,5,5.62,7.38,3.90,0.48,-0.64,-0.04
11014,1,1301,0,739,1575,3,6.58,7.87,3.89,0.28,-0.53,0.06
11034,1,1318,4,210,994,18,6.67,8.35,4.92,-0.19,-0.55,0.15
11054,1,1334,0,2,0,622,6.75,8.50,4.70,-0.86,-1.15,0.00
11074,1,1336,1,7,0,562,6.82,7.66,4.49,-1.72,-1.99,-0.40
11094,1,1304,0,0,4,621,8.23,6.96,3.92,-2.10,-2.51,-0.60
11114,1,1244,6,0,0,643,9.40,7.41,4.43,-2.02,-3.20,-0.42
11134,1,1226,0,9,0,350,9.80,7.47,3.87,-2.74,-3.70,-0.14
11154,1,1276,2,0,0,6,10.17,7.84,3.30,-3.63,-3.65,-0.09
11174,1,1157,0,4,3,9,9.71,7.80,2.43,-4.37,-3.63,-0.30
11194,1,1214,0,0,2,2194,9.58,7.97,1.92,-4.37,-3.53,-0.46
11214,1,1307,6,692,6,2403,9.51,9.83,1.72,-4.37,-3.31,-0.29
11234,1,1332,2,1213,839,2628,10.84,9.16,1.45,-4.37,-2.10,0.52
11254,1,1329,2,1737,1523,2803,10.48,8.64,2.29,-4.37,-0.94,1.09
11274,1,1632,2161,1909,1808,2885,7.63,6.39,2.98,-4.37,-0.70,1.28
11294,1,1232,2743,2411,2107,2954,6.93,4.93,3.71,-4.37,-1.22,1.33
11314,1,1197,2918,2540,2162,2954,7.25,4.87,3.66,-2.87,-2.19,1.35
11334,1,1197,2988,2583,2299,2959,7.73,5.76,3.32,-1.30,-2.34,1.84
11354,1,1922,3017,2633,2381,2968,9.98,4.29,2.87,-0.79,-2.24,2.67
11374,1,1816,3013,2586,2452,2981,7.37,2.64,3.33,-0.49,-0.87,2.54
11394,1,1474,3006,2574,2470,2980,5.83,1.12,4.06,-1.63,-1.19,1.58
11414,1,1366,3003,2725,2657,2954,6.93,-0.27,2.84,-1.97,-1.15,1.38
11434,1,1244,3002,2773,2703,2979,5.28,-1.47,3.59,-2.17,-0.61,1.18
11454,1,1326,2996,2793,2697,2978,4.77,-2.91,1.91,-2.27,-0.67,0.55
11474,1,1487,3001,2802,2716,3002,4.47,-4.10,2.18,-1.96,-0.99,-0.28
11494,1,1534,2996,2814,2721,3004,4.66,-4.71,1.83,-0.72,-0.65,-1.03
11514,1,1457,2998,2806,2708,3000,4.27,-4.03,2.20,0.64,-0.43,-1.63
11534,1,1547,2999,2811,2750,3003,3.91,-3.03,2.05,1.35,-0.33,-2.15
11554,1,1361,2999,2813,2813,3005,2.97,-1.55,2.80,1.49,-0.14,-2.59
11574,1,1411,2990,2812,2805,3006,2.57,0.22,2.85,1.20,-0.07,-3.08
11594,1,1274,2977,2815,2815,3002,1.87,1.33,3.07,0.83,-0.08,-3.69
11614,1,1072,2973,2811,2827,3002,1.98,1.83,2.72,0.90,0.02,-4.21
11634,1,925,2971,2800,2843,2999,1.85,4.16,2.63,1.49,0.23,-4.37
11654,1,867,2969,2794,2843,3002,0.53,6.73,5.65,2.88,0.25,-4.30
11674,1,846,2972,2800,2813,3004,1.73,11.82,3.76,2.49,-0.18,-3.96
11694,1,985,2974,2806,2780,2988,2.75,14.67,3.06,1.72,-0.61,-3.57
11714,1,1283,2971,2843,2774,3003,4.41,17.80,2.21,0.69,-0.55,-2.91
11734,1,1263,2961,2855,2759,3003,5.16,17.79,1.89,-0.32,-0.03,-2.33
11754,1,1260,2961,2863,2745,3006,5.44,16.50,1.83,-0.76,0.46,-1.78
11774,1,1050,2961,2863,2746,3008,5.78,16.34,1.98,-0.39,0.19,-1.33
11794,1,917,2956,2869,2758,3006,6.75,15.02,1.75,0.26,-0.41,-0.82
11814,1,701,2951,2874,2751,3005,6.79,14.38,1.95,0.63,-0.61,-0.41
11834,1,880,2944,2867,2749,3004,7.11,13.90,1.49,0.51,-0.40,0.03
12838,1,1256,1,0,1,0,4.09,8.74,2.36,-0.22,-0.04,-0.06
12858,1,1260,1,5,1,7,4.13,8.66,2.37,-0.13,-0.05,-0.04
12878,1,1262,0,3,1,0,4.20,8.63,2.53,-0.06,-0.00,-0.01
12898,1,1259,2,3,0,0,4.15,8.93,2.73,-0.05,0.08,0.01
12918,1,1261,0,0,6,2,4.13,8.85,2.80,-0.09,0.16,0.01
12938,1,1260,0,1,1,0,4.02,8.72,2.77,-0.07,0.15,0.03
12958,1,1260,5,0,1,1,4.01,8.89,2.77,-0.04,0.08,0.05
12978,1,1262,9,2,0,6,4.09,8.82,2.82,-0.01,0.04,0.07
12998,1,1261,0,0,0,0,4.14,9.09,3.01,-0.02,0.09,0.06
13018,1,1257,0,0,0,0,4.11,9.04,3.08,-0.10,0.21,0.06
13038,1,1262,2,2,1,3,4.02,8.89,3.17,-0.15,0.27,0.07
13058,1,1265,2,2,1,0,4.29,9.02,3.10,-0.08,0.26,0.08
13078,1,1260,1,0,0,0,4.54,9.27,3.45,-0.08,0.26,0.10
13098,1,1265,0,1,4,0,5.02,9.74,3.58,-0.08,0.36,0.12
13118,1,1269,0,0,2,3,5.64,10.37,4.05,-0.07,0.55,0.16
13138,1,1268,3,2,0,3,5.88,10.79,4.24,-0.09,0.91,0.27
13158,1,1278,0,2,0,2,5.77,11.22,4.16,0.08,1.22,0.42
13178,1,1282,2,0,3,2,5.94,11.89,3.75,0.17,1.24,0.61
13198,1,1277,2,1,0,0,6.05,11.91,3.55,0.10,1.31,0.82
13218,1,1289,0,1,5,7,6.23,11.81,3.16,0.26,1.48,1.02
13238,1,1275,0,0,0,0,6.35,12.12,2.83,0.50,1.59,1.25
13258,1,1291,3,1,0,12,6.19,12.03,2.46,0.66,1.67,1.50
13278,1,1278,5,0,2,2,6.27,11.73,2.09,1.07,2.14,1.65
13298,1,1286,1,5,0,0,5.45,11.04,2.09,0.76,2.44,1.86
13318,1,1277,2,2,0,3,5.14,9.82,1.88,0.22,2.34,1.91
13338,1,1288,0,0,415,0,4.97,8.49,1.57,0.26,2.41,2.05
13358,1,1317,1,243,513,0,4.08,7.38,1.99,0.30,2.43,2.23
13378,1,1323,4,524,1186,4,6.46,3.69,-4.78,0.59,2.74,1.75
13398,1,1331,0,1118,1800,1,5.28,5.90,-0.83,0.71,1.92,2.20
13418,1,1334,3,1520,2114,1,3.17,6.30,2.66,0.91,1.61,2.27
13438,1,1339,0,1974,2159,0,2.27,6.13,3.23,0.78,1.60,2.00
13458,1,1339,0,1785,2479,1,1.73,5.06,4.14,0.50,1.67,1.67
13478,1,1332,1,2098,2514,0,1.09,4.33,4.45,-0.02,2.10,1.30
13498,1,1327,0,2406,2626,82,0.04,5.90,6.18,-0.17,2.12,0.75
13518,1,1327,0,2493,2644,90,-2.94,3.66,7.71,-0.93,1.76,-0.46
13538,1,1330,0,2458,2666,98,-0.51,2.98,8.76,-2.90,-0.29,-1.53
13558,1,1324,0,2431,2664,103,1.78,3.62,5.02,-1.97,0.12,-1.35
13578,1,1314,3,2390,2623,141,2.83,5.20,3.86,-0.04,-0.49,-0.66
13598,1,1298,0,2330,2590,106,3.35,6.69,4.71,0.99,-1.13,-0.01
13618,1,1290,1,2350,2600,112,2.12,8.80,9.65,1.33,-1.90,0.26
13638,1,1292,0,2382,2607,150,3.78,7.78,6.02,0.82,-1.27,0.01
13658,1,1295,0,2391,2672,141,3.83,8.52,5.86,0.18,-0.46,-0.24
13678,1,1239,0,2394,2734,142,3.58,8.49,4.92,0.13,-0.28,-0.33
13698,1,1240,2,2403,2770,139,4.03,8.42,4.36,0.25,-0.56,-0.38
13718,1,1237,0,2426,2815,146,4.15,8.24,4.18,0.34,-0.70,-0.36
13738,1,1242,1,2425,2818,136,1.63,11.02,10.73,0.73,-1.05,-0.05
13758,1,1246,0,2439,2822,134,5.11,8.46,2.99,0.87,-0.82,-0.29
13778,1,1250,1,2426,2819,108,5.74,8.43,4.39,0.60,-0.83,-0.47
13798,1,1248,0,2392,2744,112,7.13,7.64,2.05,0.17,-0.84,-0.70
13818,1,1239,0,2353,2653,7,6.96,6.76,3.67,-0.47,-1.05,-0.91
13838,1,1270,1,2256,2492,0,7.77,6.35,2.97,-0.21,-1.00,-0.84
13858,1,1275,5,2108,2409,0,6.92,6.68,3.22,0.09,-1.39,-0.82
13878,1,1290,7,1975,2341,1,7.62,6.41,5.36,0.02,-1.64,-0.76
13898,1,1279,0,1774,2259,1,6.69,5.70,3.80,-0.20,-1.51,-0.77
13918,1,1285,0,1748,2236,1,5.81,5.37,3.91,0.02,-1.19,-0.64
13938,1,1279,1,1723,2228,1,5.35,4.82,0.57,0.61,-1.14,-0.38
13958,1,1275,1,1702,2216,3,5.32,6.33,0.72,0.83,-1.10,-0.08
13978,1,1251,8,1647,2202,0,4.97,7.81,5.19,0.90,-1.19,-0.09
13998,1,1316,2,1416,2202,6,6.06,9.14,4.30,0.82,-1.12,-0.15
14018,1,1326,3,1030,1828,2,6.32,8.38,5.17,0.31,-0.90,-0.21
14038,1,1304,2,598,429,762,5.13,6.32,6.47,-1.00,-0.76,-0.30
14058,1,1263,0,0,2,622,5.45,5.13,4.72,-1.57,-1.05,-0.59
14078,1,1316,1203,0,0,115,6.70,5.61,3.96,-0.89,-1.80,-0.70
14098,1,1257,895,0,3,618,7.47,6.94,4.22,-0.60,-2.80,-0.78
14118,1,1252,1,1,0,610,7.98,6.37,4.78,-1.76,-3.49,-0.87
14138,1,1235,1,0,0,1,9.22,7.22,3.40,-2.44,-3.96,-0.87
14158,1,1237,6,2,0,0,9.02,8.83,2.59,-2.82,-4.37,-1.02
14178,1,1245,3,0,1,0,9.48,10.73,2.53,-3.82,-4.37,-1.32
14198,1,1209,0,2,5,1421,8.71,11.20,2.84,-4.37,-4.01,-1.29
14218,1,1239,0,4,0,1746,8.60,13.38,-0.50,-4.37,-3.26,-0.86
14238,1,1260,2,438,2,1959,9.08,13.03,2.09,-4.37,-2.73,-0.08
14258,1,1271,0,1257,368,2182,8.96,13.21,2.91,-4.37,-2.26,0.80
14278,1,1250,937,1495,934,2423,7.97,13.64,3.20,-2.92,-1.67,1.36
14298,1,1255,1953,1087,1509,2613,6.56,13.25,4.18,-1.88,-2.44,1.90
14318,1,1212,2517,1842,1555,2727,6.69,13.54,4.96,-1.75,-3.45,2.39
14338,1,1235,2687,1994,1741,2776,9.62,11.31,2.79,-1.02,-2.31,3.30
14358,1,1371,2820,2118,2088,2841,8.48,9.22,2.93,-0.61,-1.28,3.93
14378,1,1313,2869,2108,2158,2908,5.90,7.54,3.53,-1.61,-0.98,4.01
14398,1,1369,2904,2328,2269,2915,6.29,4.88,0.99,-2.92,-0.97,3.37
14418,1,1361,2928,2414,2404,2938,4.70,2.42,2.82,-3.63,-1.32,3.18
14438,1,1283,2943,2445,2449,2942,6.33,0.49,3.95,-3.31,-0.61,2.94
14458,1,1718,2943,2460,2476,2946,5.71,-1.87,4.04,-4.33,-1.58,2.45
14478,1,1914,2951,2475,2527,2961,5.48,-5.25,0.80,-2.63,-0.39,1.65
14498,1,1783,2950,2507,2553,2968,4.10,-5.78,0.81,-1.43,-0.11,0.81
14518,1,1697,2940,2607,2584,2959,3.13,-5.87,1.27,-1.13,-0.54,-0.15
14538,1,1560,2951,2638,2645,2951,2.98,-6.01,1.68,-1.04,-0.86,-1.16
14558,1,1525,2952,2654,2698,2969,3.29,-6.70,-0.10,-0.46,-0.31,-1.70
14578,1,1447,2947,2672,2693,2968,2.66,-5.18,2.09,0.67,0.53,-2.56
14598,1,1291,2949,2668,2701,2964,1.69,-3.20,2.44,0.69,0.78,-3.56
14618,1,1270,2950,2671,2695,2977,1.82,-0.65,3.51,0.73,0.36,-4.21
14638,1,1253,2953,2662,2723,2977,2.17,0.91,4.69,0.64,0.05,-4.37
14658,1,1257,2955,2658,2728,2979,2.64,2.16,4.73,0.41,0.25,-4.37
14678,1,1245,2954,2660,2731,2971,1.84,4.40,4.82,0.74,0.61,-4.37
14698,1,1253,2955,2667,2738,2974,0.41,9.26,5.67,1.63,0.09,-4.37
14718,1,1308,2959,2694,2723,2977,3.56,14.97,5.38,2.18,-0.70,-3.78
14738,1,1306,2944,2691,2719,2958,4.53,18.67,4.78,2.16,-0.56,-2.47
14758,1,1336,2934,2698,2716,2941,2.56,20.23,3.09,1.91,-0.42,-2.64
14778,1,1337,2919,2699,2680,2938,6.42,18.98,2.75,0.33,-0.22,-1.52
14798,1,1346,2905,2697,2630,2940,6.88,16.76,1.74,-0.85,-0.16,-0.89
14818,1,1298,2910,2670,2634,2941,7.86,14.01,0.75,-1.05,0.55,-0.63
14838,1,1189,2901,2665,2618,2948,1.64,21.33,-1.52,-4.37,-3.28,-0.89
15842,1,1321,0,7,1,7,4.25,8.25,0.77,-0.39,0.45,0.16
15862,1,1322,0,1,0,0,4.15,7.97,0.67,-0.32,0.33,0.17
15882,1,1316,3,0,2,1,4.16,7.76,0.61,-0.21,0.20,0.16
15902,1,1320,10,0,1,1,4.32,7.95,0.61,-0.07,0.19,0.11
15922,1,1328,0,0,14,0,4.62,8.05,0.98,-0.17,0.22,0.02
15942,1,1314,7,0,0,3,4.82,8.07,1.19,-0.30,0.42,-0.08
15962,1,1316,13,3,0,1,4.76,8.00,1.17,-0.18,0.45,-0.09
15982,1,1323,0,10,0,0,4.59,8.55,1.13,0.04,0.39,-0.14
16002,1,1320,5,25,7,0,4.51,8.71,1.11,0.09,0.13,-0.21
16022,1,1317,0,2,0,0,4.51,9.39,1.06,0.28,-0.05,-0.25
16042,1,1322,2,0,5,0,4.87,10.13,1.18,0.11,-0.21,-0.18
16062,1,1322,0,0,4,4,5.19,10.17,1.41,-0.17,-0.12,-0.10
16082,1,1323,1,2,4,0,5.14,9.61,1.46,-0.26,0.18,0.02
16102,1,1322,2,0,1,0,5.12,9.01,1.35,-0.18,0.26,0.11
16122,1,1307,1,9,2,0,5.15,8.85,1.39,0.01,0.27,0.16
16142,1,1325,0,20,0,0,5.17,8.96,1.52,0.15,0.32,0.19
16162,1,1315,2,1,11,3,5.13,9.17,1.71,0.16,0.47,0.20
16182,1,1314,2,0,0,1,5.08,9.69,1.73,0.15,0.66,0.19
16202,1,1307,0,6,0,0,4.80,10.16,1.69,0.13,0.83,0.19
16222,1,1309,7,0,14,0,4.83,10.35,1.71,-0.02,0.92,0.23
16242,1,1317,0,0,1,1,5.13,10.27,1.73,-0.25,0.79,0.29
16262,1,1314,1,1,3,0,5.56,10.35,1.58,0.07,0.89,0.40
16282,1,1321,0,10,0,0,6.00,11.98,1.14,0.73,1.00,0.52
16302,1,1310,0,1,0,2,7.13,14.06,0.25,1.54,1.57,0.59
16322,1,1325,0,8,5,0,7.64,16.11,-0.02,1.86,2.84,0.68
16342,1,1310,15,13,0,0,7.74,15.47,-0.42,1.03,3.90,0.94
16362,1,1318,8,0,1,4,6.88,14.34,-0.90,0.07,4.37,1.26
16382,1,1313,1,0,0,1,5.72,12.28,-0.96,-0.14,4.37,1.76
16402,1,1309,0,0,0,0,4.73,9.46,-0.65,-0.24,4.17,2.21
16422,1,1293,4,11,1,0,4.15,7.85,-0.20,-0.27,3.68,2.37
16442,1,1317,0,0,432,0,3.25,6.26,0.84,-0.56,3.33,2.34
16462,1,1282,0,308,855,9,2.59,5.15,0.93,-1.03,2.80,2.30
16482,1,1310,0,678,1662,0,1.43,3.99,1.98,-1.03,2.74,2.17
16502,1,1322,1,1426,2167,1,1.10,3.37,1.98,0.00,2.91,2.05
16522,1,1321,0,1888,2468,3,0.47,3.73,2.41,0.80,2.67,1.81
16542,1,1332,0,1246,2537,0,0.07,4.26,2.70,1.19,2.25,1.54
16562,1,1324,6,2192,2684,76,-0.34,5.14,3.44,0.88,2.25,1.09
16582,1,1332,0,2293,2726,114,-3.05,9.48,4.71,0.54,3.20,0.83
16602,1,1322,2,2399,2743,371,-6.00,2.58,13.42,-1.72,1.51,-0.38
16622,1,1313,3,2512,2782,992,0.67,4.26,2.36,-3.06,-1.76,-1.70
16642,1,1241,3,2499,2775,874,3.28,5.41,1.93,0.96,-0.09,-0.22
16662,1,1293,0,2508,2768,900,3.60,8.23,4.62,2.00,-0.93,0.48
16682,1,1287,2,2537,2810,819,5.83,9.82,5.78,1.60,-2.03,0.20
16702,1,1273,5,2544,2836,484,5.35,8.31,5.89,0.38,-1.23,-0.18
16722,1,1228,1,2546,2836,419,4.55,7.32,5.13,-0.34,-0.59,-0.38
16742,1,1253,0,2559,2835,16,4.71,7.61,4.98,0.02,-0.81,-0.42
16762,1,1258,10,2544,2834,430,5.22,7.22,4.37,0.18,-1.05,-0.38
16782,1,1252,0,2526,2783,288,5.52,6.81,4.09,0.16,-1.10,-0.36
16802,1,1202,14,2459,2751,2,5.31,6.53,3.91,0.03,-1.16,-0.38
16822,1,1215,6,2415,2694,0,5.82,6.53,4.71,0.49,-1.05,-0.37
16842,1,1193,0,2312,2565,0,5.97,6.87,3.62,0.48,-1.30,-0.21
16862,1,1257,3,2183,2454,6,6.57,7.25,3.45,0.34,-1.52,-0.28
16882,1,1255,1,2036,2257,1,6.83,6.72,3.61,0.05,-1.50,-0.38
16902,1,1323,2,1555,1999,0,7.23,6.62,3.87,0.07,-1.31,-0.44
16922,1,1316,0,1045,1831,0,7.61,7.24,3.40,0.07,-1.42,-0.34
16942,1,1349,3,813,1533,0,7.66,8.35,5.29,0.11,-1.53,-0.29
16962,1,1366,1,774,1547,1,7.88,8.53,4.54,0.10,-0.86,-0.20
16982,1,1333,2,0,963,1,7.16,9.11,8.06,-0.62,-0.49,-0.28
17002,1,1372,0,0,1,616,7.64,8.64,7.26,-1.60,-0.54,-0.59
17022,1,1359,2,5,0,594,8.06,7.16,7.48,-2.07,-0.38,-0.83
17042,1,1348,845,8,0,610,8.55,6.65,7.35,-2.31,-0.84,-1.21
17062,1,1367,5,0,0,619,9.56,6.73,7.51,-2.32,-1.99,-1.33
17082,1,1341,9,0,1,251,11.78,8.56,6.96,-2.89,-3.43,-1.08
17102,1,1250,2,3,6,0,12.28,8.78,5.48,-4.26,-3.65,-0.40
17122,1,1234,1,1,1,0,11.76,8.42,4.09,-4.37,-3.36,0.01
17142,1,1224,0,0,2,1389,11.31,8.30,3.33,-4.37,-3.60,0.15
17162,1,1235,1198,0,1,1977,9.56,7.94,3.78,-4.37,-4.37,0.03
17182,1,1245,1262,869,3,2241,13.34,7.06,-2.54,-4.37,-3.14,1.18
17202,1,1087,1392,1373,976,2485,12.32,6.87,3.21,-4.37,-2.58,2.21
17222,1,199,2465,1537,1657,2627,4.63,7.97,8.70,-4.37,-4.21,4.36
17242,1,46,2694,1886,2001,2847,8.59,3.83,1.98,-3.21,-3.82,2.90
17262,1,156,2815,2097,2195,2901,7.12,2.73,3.56,-2.00,-4.15,3.06
17282,1,1295,2850,2175,2234,2928,6.10,2.32,2.57,-2.64,-4.09,3.10
17302,1,1076,2869,2205,2337,2919,6.22,-0.33,3.18,-2.91,-2.39,2.34
17322,1,1160,2889,2284,2381,2926,5.13,-5.49,-0.76,-2.62,-0.63,1.48
17342,1,1200,2907,2234,2395,2929,2.33,-6.98,0.60,-3.22,0.40,-0.82
17362,1,1198,2922,2268,2425,2921,3.25,-5.77,-0.41,-1.94,1.11,-2.51
17382,1,1134,2926,2311,2507,2905,0.28,-6.34,-2.45,0.14,-0.04,-3.04
17402,1,1154,2930,2324,2549,2951,2.73,-4.35,-0.09,2.43,0.39,-3.10
17422,1,875,2923,2329,2579,2938,1.92,-2.00,1.60,3.11,0.29,-3.44
17442,1,1108,2926,2363,2569,2923,1.82,-1.02,3.64,2.16,-0.03,-4.28
17462,1,1134,2929,2312,2538,2917,2.32,1.31,4.04,1.89,0.53,-4.37
17482,1,1173,2923,2242,2530,2910,1.89,3.94,3.58,2.24,1.38,-4.37
17502,1,1193,2920,2314,2534,2910,1.68,7.80,3.31,3.03,1.51,-4.37
17522,1,1215,2910,2511,2514,2909,2.52,11.60,3.54,3.25,0.72,-3.86
17542,1,1212,2901,2577,2441,2895,4.15,15.18,4.57,4.03,-0.18,-2.94
17562,1,1229,2890,2586,2448,2885,4.96,18.84,2.36,2.98,-0.51,-2.02
17582,1,1222,2896,2628,2502,2886,6.82,19.00,0.87,1.04,-0.60,-1.05
17602,1,1224,2891,2625,2494,2871,6.82,17.72,1.26,-0.73,-0.16,-0.52
17622,1,1214,2893,2618,2486,2882,7.32,14.02,1.45,-1.38,0.62,-0.19
17642,1,1146,2884,2570,2514,2894,7.37,11.15,0.74,-1.22,1.02,0.05
17662,1,1134,2879,2569,2540,2889,6.90,9.99,1.12,-0.66,0.93,0.21
17682,1,1104,2885,2558,2509,2893,5.87,7.80,3.81,-0.61,0.35,0.20
17702,1,1032,2871,2566,2508,2895,5.73,7.75,2.41,-0.51,0.43,0.41
17722,1,996,2873,2546,2513,2892,4.56,7.51,2.04,-0.33,0.28,0.49
17742,1,1131,2865,2551,2499,2882,3.40,7.06,2.32,-0.33,0.25,0.54
17762,1,1328,2858,2551,2463,2876,3.37,6.39,1.59,-0.44,0.41,0.58
17782,1,1367,2833,2580,2385,2850,2.75,6.29,1.42,-0.48,0.66,0.55
17802,1,1655,2770,2511,2317,2836,1.92,6.14,1.32,-0.53,0.71,0.39
17822,1,1749,2662,2450,2225,2728,1.75,5.73,0.74,-0.49,0.80,0.20
17842,1,1283,2634,2425,2039,2622,1.88,5.02,0.40,-0.48,0.86,0.06
18846,1,1269,0,0,0,2,3.53,8.91,0.51,-0.77,0.82,0.69
18866,1,1267,0,5,1,3,3.29,8.63,0.72,-1.08,0.76,0.66
18886,1,1257,0,14,0,5,3.13,8.10,0.86,-1.22,0.81,0.57
18906,1,1256,4,5,0,1,2.91,7.82,0.86,-1.20,0.74,0.46
18926,1,1261,0,2,0,0,2.83,7.47,0.93,-1.07,0.57,0.40
18946,1,1265,0,0,0,0,3.16,7.45,0.91,-0.73,0.41,0.37
18966,1,1270,2,0,6,0,3.46,7.70,1.00,-0.31,0.26,0.32
18986,1,1264,1,1,1,0,3.73,7.92,1.20,0.05,0.14,0.20
19006,1,1266,1,1,6,0,4.27,8.18,1.24,0.37,0.12,0.13
19026,1,1267,2,0,1,0,4.44,8.99,1.42,0.62,0.20,0.08
19046,1,1272,1,1,2,2,4.57,9.44,1.52,0.71,0.31,0.07
19066,1,1277,1,5,1,1,5.07,9.53,1.36,0.58,0.44,0.16
19086,1,1279,1,7,5,7,5.39,9.88,1.20,0.61,0.55,0.26
19106,1,1278,0,0,0,0,5.81,9.99,1.02,0.64,0.66,0.39
19126,1,1277,0,0,6,3,6.10,10.40,1.14,0.71,0.87,0.51
19146,1,1274,0,4,0,1,5.95,10.25,1.25,0.77,1.23,0.62
19166,1,1283,2,1,0,1,5.68,10.14,0.90,0.82,1.63,0.66
19186,1,1290,0,0,3,4,5.30,10.11,1.02,0.42,1.78,0.74
19206,1,1302,1,0,3,1,5.12,9.73,1.24,0.01,1.62,0.77
19226,1,1301,0,13,0,6,5.12,9.28,0.97,0.06,1.49,0.75
19246,1,1291,2,0,1,0,4.83,8.79,1.11,-0.01,1.36,0.75
19266,1,1285,3,8,0,0,4.41,8.34,1.47,-0.24,1.25,0.73
19286,1,1281,2,0,0,0,4.56,7.61,1.70,-0.39,1.29,0.65
19306,1,1265,1,32,1,0,5.78,6.60,-0.41,-0.27,1.32,0.58
19326,1,1271,0,0,0,0,5.31,6.96,1.13,0.57,1.04,0.76
19346,1,1281,0,13,0,0,5.18,6.91,3.17,1.53,0.53,0.92
19366,1,1272,0,0,1,6,6.90,8.44,0.97,1.97,0.52,1.01
19386,1,1266,3,0,5,0,7.74,9.82,1.24,2.14,0.80,1.13
19406,1,1268,0,9,0,3,7.71,10.32,1.47,1.73,1.67,1.20
19426,1,1284,0,4,1,2,7.39,9.59,1.38,1.17,2.67,1.22
19446,1,1277,1,0,0,1,6.76,9.09,1.10,0.88,3.25,1.24
19466,1,1291,2,0,2,3,6.04,8.62,0.43,0.94,3.42,1.25
19486,1,1298,0,5,2,1,5.15,7.78,1.08,0.95,3.39,1.43
19506,1,1294,3,0,495,4,4.11,6.91,1.54,0.87,3.07,1.39
19526,1,1285,3,314,1131,0,3.02,6.70,1.68,1.21,3.03,1.33
19546,1,1285,6,882,1866,3,1.90,6.36,2.85,1.11,2.75,1.17
19566,1,1280,0,1798,2129,0,1.73,5.81,2.37,1.26,2.52,1.08
19586,1,1284,0,1934,2441,101,1.20,7.56,3.15,1.52,2.56,1.06
